,root:Engineered,root:Environmental,root:Host-associated
SRR6005079,0.0035762321,0.9760149,0.020408863
ERR1314259,0.0016263302,0.0036506774,0.99472296
SRR5823488,0.0035741944,0.97603285,0.020392904
SRR5591497,0.0035741879,0.976033,0.020392869
ERR2528800,0.0016305312,0.0036564872,0.994713
DRR030445,0.0016104353,0.00366107,0.9947285
ERR1359976,0.0016641105,0.0036256048,0.9947103
ERR1690282,0.0016727459,0.0035972865,0.99473
ERR1533377,0.0017529088,0.0036363518,0.9946108
SRR5915180,0.0035742621,0.97603273,0.020393005
ERR209138,0.0016277073,0.0036456166,0.9947267
SRR6264396,0.0016687107,0.0036084203,0.99472284
SRR976673,0.0035742146,0.97603285,0.02039291
SRR028042,0.0035741879,0.976033,0.020392869
ERR526017,0.0016436446,0.0036286707,0.9947277
SRR2145630,0.0016554048,0.003629466,0.99471515
ERR1383714,0.0017058457,0.003575819,0.9947184
SRR6764775,0.0017350747,0.003561888,0.994703
ERR1384646,0.0016989812,0.003586134,0.9947149
SRR2097577,0.0035742922,0.9760326,0.020393055
ERR522461,0.0016161122,0.003660788,0.9947231
ERR1689917,0.0016210363,0.0036543824,0.9947246
DRR044219,0.0016095642,0.0036622472,0.99472815
SRR7901886,0.0023753836,0.0030642939,0.9945603
ERR2854507,0.0016087468,0.003662708,0.9947285
SRR5180701,0.0035741879,0.976033,0.020392869
ERR1689544,0.0016834824,0.003589575,0.99472696
ERR1594141,0.0035653412,0.97608453,0.02035017
SRR3400387,0.001636638,0.0036485658,0.9947148
SRR996550,0.0017012081,0.0036929725,0.99460584
ERR1263696,0.0016509868,0.003652159,0.99469686
SRR6414075,0.0016567033,0.0036223913,0.99472094
ERR695634,0.0016734116,0.0035997664,0.99472684
SRR2145541,0.0016286301,0.003647212,0.9947241
ERR3258060,0.0018707656,0.003713737,0.9944155
ERR1366579,0.0016494786,0.0036326377,0.9947179
ERR923601,0.0016125233,0.0036617478,0.99472576
SRR1207207,0.0035741879,0.976033,0.020392869
SRR6028507,0.0016349393,0.0036414927,0.99472356
ERR1897385,0.0035741879,0.976033,0.020392869
SRR6451726,0.0016269116,0.0036475023,0.9947255
SRR7637176,0.0035741879,0.976033,0.020392869
SRR2168066,0.0035741879,0.976033,0.020392869
SRR2090069,0.0035741879,0.976033,0.020392869
ERR500954,0.0016096765,0.0036624647,0.9947279
SRR5576426,0.0016357462,0.0036394263,0.9947248
SRR5626848,0.0035751972,0.9760251,0.020399634
SRR7448787,0.0016667176,0.0036405846,0.99469274
SRR5178915,0.0035741879,0.976033,0.020392869
ERR444109,0.001650404,0.003627395,0.99472225
ERR537677,0.0016577739,0.003634161,0.99470806
ERR675573,0.0016099333,0.0036624393,0.9947277
SRR994507,0.0016091213,0.003662738,0.99472815
SRR3027134,0.012235349,0.8688185,0.11894613
DRR043716,0.0016183647,0.003653889,0.9947278
SRR6477281,0.0035746947,0.976029,0.020396372
SRR1623149,0.0035760195,0.9760164,0.020407595
ERR675515,0.0016649872,0.003645349,0.9946897
SRR5908419,0.0035741879,0.976033,0.020392869
SRR6412147,0.0016495148,0.0036239803,0.9947265
ERR1897691,0.0020919682,0.0041102357,0.9937977
ERR1744182,0.013131906,0.04376619,0.9431018
ERR1263404,0.0016658001,0.0036228334,0.9947114
SRR5640775,0.0035742407,0.9760325,0.020393241
ERR539489,0.0035741879,0.976033,0.020392869
SRR2016357,0.0017713057,0.0036235414,0.9946051
ERR579711,0.0017553945,0.0035248573,0.99471974
SRR8609442,0.009701925,0.05751229,0.9327858
SRR3624646,0.003574294,0.97603214,0.020393502
SRR2153699,0.0035741914,0.976033,0.02039287
ERR1310888,0.0017366307,0.003561891,0.9947015
SRR5869460,0.001795106,0.0036586192,0.9945463
SRR6931508,0.0016092439,0.0036641192,0.9947266
ERR522568,0.0016657676,0.0036403495,0.99469393
ERR1533509,0.0017535479,0.0036420845,0.9946044
ERR1905711,0.001624916,0.0036508488,0.9947242
ERR139304,0.0016299185,0.0036438198,0.99472624
SRR8608711,0.0020185567,0.0033483482,0.9946331
SRR8605842,0.001648601,0.0036785314,0.99467283
SRR5869633,0.0016418748,0.0036396962,0.99471843
ERR1314880,0.0016538162,0.0036237289,0.9947225
SRR1633170,0.0016119647,0.003662056,0.994726
SRR5576427,0.0016162149,0.0036578185,0.994726
ERR1313597,0.001640994,0.0036326027,0.99472636
ERR1521932,0.001724032,0.0036382556,0.99463767
ERR1897106,0.0035773623,0.9760045,0.02041811
ERR520673,0.0016827965,0.0036033809,0.99471384
ERR756652,0.0016269764,0.0036571014,0.99471587
SRR6309223,0.0017336765,0.0037121442,0.99455416
DRR044213,0.0016199007,0.0036539838,0.9947261
ERR444368,0.0017054187,0.0035780875,0.99471647
ERR308698,0.0017539931,0.0036026,0.99464345
ERR1690451,0.0016561338,0.0036129332,0.99473095
ERR1311404,0.0017274194,0.0035626108,0.99470997
ERR1582050,0.0035742242,0.9760326,0.020393148
ERR579699,0.001621389,0.0036530339,0.9947255
SRR6411629,0.0051149935,0.014310606,0.98057437
ERR1146183,0.0016087382,0.0036628682,0.9947284
ERR1428422,0.0016103104,0.0036624726,0.9947272
ERR2043584,0.0035741949,0.976033,0.020392869
ERR1987735,0.0016719465,0.003612095,0.994716
SRR5699188,0.0016149301,0.0036613354,0.9947238
SRR1632853,0.0016093842,0.0036627003,0.9947279
ERR719403,0.0017552346,0.0035198722,0.9947249
ERR906539,0.0016203701,0.0036579298,0.99472165
SRR6409135,0.0016260309,0.0036454133,0.9947286
SRR7081094,0.003701421,0.9748752,0.021423358
SRR1950713,0.001648357,0.0036690973,0.9946826
ERR2187962,0.0016090292,0.0036642246,0.9947267
SRR6414042,0.0016085389,0.0036629192,0.9947285
ERR1103367,0.003574208,0.97603285,0.020392898
SRR3664298,0.0035741879,0.976033,0.020392869
ERR538931,0.0035741879,0.976033,0.020392869
SRR3362275,0.0016877583,0.0035944886,0.9947178
SRR1618105,0.0016108351,0.0036623157,0.99472684
DRR050811,0.0016107633,0.0036612097,0.994728
SRR5520587,0.0016154728,0.0036604218,0.9947241
ERR1314381,0.0035741879,0.976033,0.020392869
SRR1503385,0.0036026859,0.97577,0.020627294
ERR139411,0.0016172746,0.0036582316,0.99472445
SRR3951065,0.0016156874,0.0036566355,0.9947277
SRR1747751,0.0035741879,0.976033,0.020392869
ERR1529705,0.0016164994,0.003658304,0.99472517
ERR2002176,0.0016115619,0.0036611145,0.9947273
SRR8605680,0.0058029895,0.094674855,0.8995221
SRR5179028,0.0035741879,0.976033,0.020392869
ERR1690551,0.0016354205,0.0036343113,0.99473023
SRR8608418,0.0016373361,0.0037358792,0.9946268
SRR2168197,0.0035741879,0.976033,0.020392869
SRR1810941,0.003574979,0.97602695,0.020397998
SRR4415371,0.0035741744,0.976033,0.020392798
SRR500443,0.0035741879,0.976033,0.020392869
ERR1960811,0.013692445,0.82818645,0.15812111
SRR6931409,0.0016109365,0.0036626512,0.99472636
ERR1522794,0.009683274,0.06100607,0.9293107
SRR8608486,0.0016121535,0.0036620412,0.99472576
SRR7637177,0.003643063,0.9754081,0.020948805
SRR6145487,0.0035753548,0.97602254,0.0204021
ERR139465,0.0016385624,0.0036464327,0.99471503
SRR5564380,0.0017446468,0.0036615413,0.9945938
ERR1589305,0.0035929072,0.97589284,0.020514257
SRR1129671,0.003575559,0.9760206,0.020403888
SRR2053291,0.0035741879,0.976033,0.020392869
SRR3095118,0.0016609324,0.0036173402,0.9947218
ERR1905699,0.0016428715,0.003626979,0.9947301
ERR720124,0.0016803264,0.0035951845,0.99472445
ERR833164,0.0016090279,0.003662387,0.9947286
ERR2696421,0.001613907,0.0036570313,0.9947291
SRR5156150,0.0016504931,0.0036323925,0.9947172
SRR996708,0.0016085566,0.0036629157,0.9947285
SRR5176147,0.0035741928,0.97603285,0.020392898
ERR2716300,0.8281044,0.058430977,0.11346463
ERR924418,0.0017390691,0.0035606453,0.9947003
ERR1135209,0.001659635,0.0036465689,0.9946938
SRR5720294,0.0035742011,0.97603285,0.020392973
ERR1226341,0.0021029657,0.0050229672,0.992874
ERR2002145,0.0016116363,0.0036621373,0.99472624
SRR1949310,0.0016728063,0.0036334333,0.9946938
ERR520858,0.0016881649,0.0035944374,0.9947174
SRR6764428,0.0016203866,0.0036524998,0.9947271
ERR1135274,0.0017652798,0.0035108489,0.9947239
ERR1690464,0.0016886102,0.0035801646,0.9947312
ERR1522831,0.013526851,0.84824646,0.13822669
DRR088654,0.0035741879,0.976033,0.020392869
ERR487828,0.0016444031,0.0036471058,0.9947084
ERR1256618,0.0016650325,0.0036205493,0.99471444
ERR441148,0.001612388,0.0036594665,0.99472815
ERR2595776,0.0017104237,0.0035760864,0.9947135
ERR1897151,0.0035756337,0.97602093,0.02040336
SRR6932211,0.0016251167,0.0036521216,0.9947227
DRR030493,0.001608888,0.003662631,0.9947285
DRR018741,0.0016159369,0.0036574753,0.9947266
SRR5176148,0.0035742011,0.97603285,0.020392958
SRR3737389,0.0035815781,0.9759663,0.020452196
ERR1624652,0.0016233672,0.0036523915,0.9947242
ERR1523624,0.0028153206,0.0070839855,0.9901007
SRR5823520,0.0035741879,0.976033,0.020392869
SRR5870225,0.0016632515,0.0036263315,0.99471045
ERR1383594,0.001739929,0.0035561263,0.99470395
ERR1313997,0.0017016113,0.0035781045,0.9947202
ERR499058,0.0016450796,0.0036319182,0.99472296
ERR1523832,0.0043887864,0.011940903,0.98367035
ERR499914,0.0016123481,0.0036603638,0.9947273
SRR2897036,0.0016988808,0.003634108,0.99466705
SRR2897387,0.0016396004,0.0036472934,0.9947131
ERR1519379,0.0016393781,0.0036523384,0.9947083
ERR986263,0.0016866638,0.0036155903,0.9946977
SRR640655,0.005312586,0.15915442,0.83553296
ERR720208,0.0017413131,0.0035325293,0.9947261
ERR2247374,0.0016432403,0.0036404266,0.99471635
SRR5590753,0.0035741879,0.976033,0.020392869
SRR5150140,0.0035741879,0.976033,0.020392863
SRR6394164,0.0016430407,0.0036296695,0.9947273
SRR944585,0.013555791,0.8478133,0.13863094
ERR365923,0.0017062459,0.003584794,0.9947089
SRR5178773,0.0035741879,0.976033,0.020392869
ERR2511107,0.0016861865,0.0036167603,0.994697
SRR6028526,0.0016336048,0.0036441213,0.99472225
ERR1263550,0.0016574238,0.0036434128,0.9946991
SRR6412134,0.001608909,0.003662824,0.99472827
ERR3005982,0.0017357997,0.0035393513,0.9947248
DRR047710,0.00163749,0.003636957,0.9947255
SRR5786486,0.0035741879,0.976033,0.020392869
SRR1119056,0.0035741928,0.97603285,0.020392884
ERR1366588,0.001661665,0.0036289222,0.9947094
ERR833566,0.0035741879,0.976033,0.020392869
ERR1912984,0.0016822987,0.0035955738,0.9947221
ERR1382439,0.0017543301,0.0035277666,0.9947179
ERR695609,0.0016669404,0.0036088333,0.9947242
SRR5915504,0.0035741879,0.976033,0.020392869
SRR1583176,0.003582963,0.9759555,0.020461509
ERR3006051,0.0017093392,0.0035824094,0.9947082
ERR718991,0.0018175913,0.0034817252,0.9947007
SRR6412119,0.0016113685,0.0036611257,0.99472755
ERR1368487,0.001820686,0.00346643,0.9947129
ERR1691089,0.0016429772,0.0036415015,0.9947155
ERR3040024,0.0016553116,0.0036268395,0.9947179
ERR1384789,0.0016550362,0.0036227137,0.99472225
SRR1515164,0.0016090656,0.0036627366,0.99472827
ERR2495186,0.0016830355,0.0035970542,0.99471986
ERR3344351,0.0035741879,0.976033,0.020392869
SRR3647888,0.0016678537,0.003614776,0.9947174
ERR1971167,0.0016625435,0.0036146543,0.99472284
SRR5156140,0.0016313443,0.0036482457,0.99472046
SRR6264564,0.001717412,0.0035957173,0.99468684
ERR537666,0.0016265478,0.0036578642,0.99471563
SRR5831844,0.0016613795,0.0036223638,0.9947162
SRR5914941,0.0035742046,0.97603285,0.020392898
SRR2016346,0.0017431766,0.0036137134,0.9946431
ERR531622,0.0016504171,0.003634521,0.99471503
SRR6444549,0.0016880052,0.0035948413,0.9947172
ERR1582652,0.0035742475,0.9760325,0.020393265
ERR579392,0.0016391434,0.003637608,0.9947233
SRR6028388,0.0017161206,0.0035645256,0.9947194
SRR8608642,0.0023971538,0.0058610113,0.9917419
ERR2495397,0.001668664,0.0036083865,0.99472296
ERR1226574,0.0016270665,0.0036508134,0.9947221
ERR1897082,0.0035742042,0.97603273,0.02039299
SRR5181232,0.0035741879,0.976033,0.020392869
SRR2046670,0.0016094656,0.0036626654,0.9947279
ERR1466890,0.0016798687,0.003597739,0.99472237
SRR6931375,0.0016094121,0.0036643627,0.99472624
SRR6457354,0.0035742046,0.97603285,0.02039291
SRR5165886,0.00161616,0.0036592963,0.9947246
SRR6411719,0.0016112671,0.0036603592,0.9947284
SRR1460652,0.0035741879,0.976033,0.020392869
SRR921050,0.0016086578,0.0036628894,0.9947285
SRR1618009,0.0016791441,0.003600712,0.9947201
ERR560844,0.0017607652,0.0035400752,0.9946991
ERR1924342,0.8218746,0.028100783,0.15002458
ERR2739380,0.0016118938,0.0036613012,0.99472684
ERR1314718,0.0016156356,0.0036563159,0.994728
ERR2210993,0.0021093683,0.0032675057,0.9946232
ERR923717,0.0016828056,0.003606527,0.9947107
ERR1689774,0.001663619,0.0036130603,0.9947233
SRR1067990,0.003575947,0.97602594,0.020398172
ERR441990,0.0016101076,0.003662256,0.9947277
ERR2180755,0.8280964,0.05830491,0.11359877
SRR6414371,0.0016087887,0.003662828,0.9947284
ERR2806310,0.0016217717,0.0036574246,0.9947208
ERR498578,0.0016088687,0.003662631,0.9947285
SRR2897161,0.0016849372,0.003639223,0.9946759
SRR6444894,0.0017420079,0.00354777,0.9947102
ERR2709774,0.001736654,0.0036158836,0.99464744
DRR041898,0.0016273375,0.0036451933,0.99472743
SRR5914984,0.0035743378,0.9760316,0.020394068
SRR2897184,0.001692433,0.0036392524,0.9946683
SRR3030613,0.0016719972,0.0036050156,0.99472296
ERR2511268,0.0016829729,0.0036079797,0.994709
ERR441290,0.005555806,0.015770022,0.9786742
ERR1533669,0.0017335175,0.0036389506,0.99462754
ERR1385257,0.0016992971,0.0035843407,0.99471635
SRR8608606,0.002162941,0.0051919273,0.99264514
SRR1631684,0.0016085566,0.0036629157,0.9947285
ERR1855544,0.0017451319,0.0035367752,0.99471813
SRR6408683,0.0016105783,0.003660899,0.9947285
SRR5902402,0.003574191,0.97603285,0.020392884
SRR7453935,0.0016336848,0.0036559545,0.9947103
SRR3633512,0.0035745103,0.9760307,0.02039478
ERR1760027,0.0016231847,0.0036591312,0.99471766
ERR2729819,0.8281089,0.05840784,0.11348324
SRR5590711,0.0035743546,0.9760315,0.020394199
ERR579691,0.0016229592,0.003649613,0.99472743
DRR042908,0.0016371268,0.003636001,0.99472684
ERR487546,0.0016276211,0.0036888695,0.99468356
SRR6746556,0.0035756626,0.97601956,0.02040472
ERR923665,0.0016864388,0.0035929563,0.9947206
SRR1771269,0.0035741879,0.976033,0.020392869
SRR6931626,0.0016655533,0.003675587,0.9946589
ERR444354,0.0016653811,0.003610562,0.994724
SRR6457084,0.0035743716,0.9760315,0.020394223
SRR8610750,0.0045420295,0.12891875,0.8665393
ERR1691673,0.0017865734,0.0034983098,0.99471515
ERR1689271,0.0016380028,0.0036381409,0.9947239
SRR1824365,0.0035741928,0.97603285,0.020392898
ERR1896899,0.0043641864,0.12228467,0.87335116
SRR2856620,0.0035742212,0.97603273,0.020393081
SRR2442952,0.0035741895,0.976033,0.02039287
ERR539156,0.0035741879,0.976033,0.020392869
ERR1428613,0.0016141819,0.0036614982,0.99472433
ERR1677303,0.0017618062,0.0035449257,0.9946932
SRR8608696,0.012683397,0.042036187,0.9452804
SRR6932097,0.0016411786,0.0036305974,0.99472827
ERR2714256,0.0016514638,0.0036318451,0.9947167
ERR499200,0.0017537544,0.0035176957,0.9947286
SRR5916535,0.0035741879,0.976033,0.020392869
SRR4414842,0.0035741879,0.976033,0.020392869
SRR3647667,0.0016294889,0.0036465193,0.994724
SRR3063496,0.004585017,0.12707277,0.8683422
SRR1915882,0.013345743,0.85113114,0.13552321
ERR1511849,0.0016979784,0.0036284835,0.99467355
SRR5179835,0.0035741879,0.976033,0.020392863
ERR1897430,0.003578803,0.9759912,0.020429948
SRR6975922,0.0035741879,0.976033,0.020392869
ERR2211164,0.0016552266,0.0036357625,0.994709
ERR2738633,0.0016463068,0.0036427113,0.99471104
SRR3362296,0.0017565092,0.003727065,0.99451643
SRR6054518,0.0016472968,0.003633215,0.9947195
SRR1793474,0.0035741914,0.976033,0.02039287
ERR1382843,0.0016242192,0.0036475507,0.99472827
ERR1690534,0.0016390429,0.0036351203,0.9947259
ERR520755,0.0016753587,0.0036054451,0.99471915
SRR1805147,0.0035741879,0.976033,0.020392869
ERR542975,0.0035741879,0.976033,0.020392869
ERR1311504,0.0016933302,0.003595039,0.99471164
SRR769617,0.0035741879,0.976033,0.020392869
ERR2538503,0.0016085673,0.0036629122,0.9947285
SRR5595845,0.0035761127,0.9760158,0.020408096
DRR047525,0.0016129598,0.003658717,0.9947284
SRR8605075,0.0023042546,0.005594233,0.9921015
ERR2003179,0.0016102344,0.0036621634,0.9947277
ERR1462880,0.0016296194,0.0036587114,0.99471164
ERR878218,0.0018391288,0.0034553835,0.9947055
ERR589329,0.010274438,0.97083664,0.018888935
ERR1522212,0.0018126469,0.0042163227,0.9939711
ERR488102,0.0016087696,0.003662861,0.9947284
SRR5179930,0.0035742011,0.97603285,0.020392973
SRR5947959,0.0016939662,0.0035921338,0.99471384
ERR2739168,0.001903288,0.003554752,0.99454194
SRR6367322,0.0016198168,0.003654467,0.99472576
SRR8610660,0.0054353187,0.016312713,0.97825193
ERR525919,0.0016346334,0.0036411062,0.9947242
ERR532061,0.0017061129,0.0035715206,0.99472237
ERR561193,0.0016654024,0.0036245566,0.9947101
SRR6265026,0.0017061506,0.003572165,0.99472165
SRR1048484,0.0035741879,0.976033,0.020392869
SRR2011278,0.0035741879,0.976033,0.020392869
SRR1119075,0.0035741895,0.976033,0.02039287
ERR2595778,0.0018018369,0.0035197232,0.9946785
SRR920669,0.0016086425,0.0036628929,0.9947285
ERR866623,0.0017080605,0.00361866,0.9946733
ERR2592248,0.828948,0.045615584,0.12543644
SRR1922947,0.0018309148,0.0034708525,0.99469817
SRR5180467,0.0035741879,0.976033,0.020392869
ERR1249576,0.0017317996,0.0036546143,0.9946136
SRR6414189,0.0016198813,0.003652165,0.9947279
SRR5180718,0.0035741879,0.976033,0.020392869
ERR1466927,0.0016282831,0.0036450895,0.9947266
ERR1383952,0.0016482583,0.0036249286,0.99472684
SRR2983140,0.0035741879,0.976033,0.020392869
SRR6409081,0.0016512487,0.003654442,0.9946943
SRR4827103,0.003581549,0.9759672,0.020451216
ERR441779,0.0016210316,0.0036507489,0.99472827
SRR6172349,0.003580176,0.9759788,0.020441022
SRR5002033,0.0035899018,0.97589195,0.020518221
SRR5983482,0.0016266506,0.0036518525,0.99472153
SRR6670838,0.0016279075,0.0037032878,0.9946688
DRR075658,0.0035741879,0.976033,0.020392869
ERR1366710,0.0016997382,0.003581845,0.99471843
SRR5570765,0.00358596,0.9759268,0.02048731
ERR1533586,0.0017225237,0.0036438901,0.99463356
SRR2297146,0.0035836205,0.97598517,0.020431206
ERR1382336,0.0016819022,0.0036099297,0.9947082
SRR1784936,0.0035741879,0.976033,0.020392869
SRR1929550,0.0035741879,0.976033,0.020392869
SRR5180476,0.003574191,0.97603285,0.02039288
ERR2198627,0.0016561176,0.003630767,0.9947131
ERR1811184,0.0016776131,0.0036050468,0.9947173
SRR2000210,0.003575095,0.9760251,0.020399721
ERR1314838,0.0016251188,0.003650876,0.994724
SRR976704,0.0035750885,0.97603035,0.020394515
SRR6318718,0.0035741879,0.976033,0.020392869
ERR2511620,0.0016611165,0.00364066,0.99469817
SRR5590539,0.0035741879,0.976033,0.020392869
ERR1589315,0.0035741914,0.976033,0.02039287
ERR1297647,0.0016546538,0.0036272034,0.99471813
DRR047670,0.0016335378,0.0036393532,0.9947271
ERR1713397,0.8280977,0.05840316,0.11349922
SRR1948789,0.0016528029,0.0036515382,0.9946957
ERR1523628,0.0037906033,0.0100580705,0.9861513
ERR1905701,0.0064283293,0.08685204,0.9067196
SRR2168210,0.0035741879,0.976033,0.020392869
ERR500143,0.001620369,0.0036520178,0.9947277
ERR1689035,0.0016253216,0.0036479381,0.9947267
SRR1600336,0.014761063,0.9649719,0.020266995
SRR5467566,0.0016116975,0.0036603422,0.994728
ERR1690316,0.0017682844,0.0035047943,0.99472696
SRR3361499,0.0016612114,0.0036222406,0.9947166
ERR1511886,0.0017152607,0.0036379541,0.9946467
ERR1582352,0.0035741879,0.976033,0.020392869
SRR6414165,0.0016138938,0.0036615706,0.9947246
ERR1314793,0.0016704726,0.0036105253,0.994719
ERR1513252,0.0016813888,0.0038495006,0.99446905
SRR5590710,0.0035741879,0.976033,0.020392869
DRR050909,0.0016110252,0.0036613739,0.99472755
ERR1522319,0.0017803732,0.003659473,0.9945602
ERR309357,0.0017801442,0.0035888588,0.99463093
SRR5525188,0.0016174457,0.0036606062,0.994722
SRR2658072,0.0016187788,0.0036550886,0.9947261
SRR388110,0.0016113184,0.0036622167,0.9947265
ERR1226600,0.0016214367,0.0036568663,0.99472165
SRR5178614,0.0035741879,0.976033,0.020392869
SRR3362179,0.0016267351,0.003652636,0.9947206
SRR2923002,0.0016782625,0.0035961114,0.99472564
SRR3098357,0.0035741895,0.976033,0.02039287
ERR719101,0.0017789137,0.0035062577,0.9947148
SRR5156185,0.0016086226,0.0036628982,0.9947285
SRR2010274,0.0016655441,0.0036208448,0.9947136
SRR7453217,0.0016327172,0.0036562693,0.99471104
SRR6670502,0.0016750862,0.0036532471,0.99467164
ERR1315504,0.0016157331,0.003658849,0.9947254
SRR943286,0.011666612,0.877423,0.11091036
SRR2098487,0.0035827116,0.9759591,0.020458145
SRR5915355,0.0035744852,0.97603035,0.02039525
SRR2657985,0.0018195678,0.0034714693,0.9947089
ERR866737,0.0017533839,0.0035473383,0.99469924
DRR047436,0.0016099833,0.00366183,0.99472815
SRR8605676,0.0022448306,0.0039995695,0.9937556
SRR5915853,0.0035741879,0.976033,0.020392869
ERR3506599,0.00169465,0.003647248,0.99465805
ERR986462,0.0016309529,0.003656717,0.99471235
ERR1103118,0.0035746554,0.97602886,0.020396443
SRR6054705,0.0016424321,0.0036372894,0.9947202
ERR2286272,0.0016312613,0.0036462322,0.9947225
SRR6875390,0.0035741914,0.976033,0.02039287
SRR5180111,0.0035741879,0.976033,0.020392869
SRR3361616,0.0016574124,0.0036209675,0.99472165
DRR044292,0.0016198709,0.0036537964,0.99472636
ERR1676977,0.0016094102,0.0036626882,0.9947279
ERR380949,0.0016264266,0.0036557207,0.9947179
DRR030555,0.0016089478,0.003662507,0.9947285
ERR1311473,0.0016287573,0.003646155,0.99472505
SRR5586502,0.0016593984,0.0036362552,0.9947043
SRR1010843,0.011594739,0.8784924,0.10991282
SRR7448608,0.0016302392,0.003656448,0.99471325
SRR6409221,0.0016342215,0.0036398643,0.9947259
ERR537768,0.0017214904,0.0035887633,0.9946898
SRR3633335,0.0035742705,0.97603226,0.0203935
ERR500499,0.0016671006,0.0036141071,0.9947188
SRR995499,0.0016383852,0.0036322705,0.99472934
ERR2133886,0.001644719,0.0036492508,0.9947061
SRR5699393,0.001614397,0.0036614554,0.9947241
SRR346864,0.001719861,0.003569502,0.9947107
ERR451311,0.0018003348,0.0036269673,0.9945727
SRR2984195,0.0035741879,0.976033,0.020392869
ERR1385125,0.0016123593,0.0036596477,0.994728
ERR499205,0.0016104059,0.0036621767,0.99472743
SRR5916475,0.0035741879,0.976033,0.020392869
DRR030542,0.0016099456,0.003661945,0.99472815
ERR675632,0.0016523426,0.0036311294,0.9947166
SRR839270,0.0035741895,0.976033,0.02039287
DRR043759,0.0016231927,0.003648511,0.99472827
SRR7453517,0.0017051507,0.0035659403,0.994729
ERR1462867,0.0017416147,0.0040220683,0.9942363
SRR6038522,0.0017998521,0.0034776402,0.9947225
SRR5644031,0.0017199772,0.0035533244,0.9947267
SRR6414298,0.001641132,0.003644681,0.9947142
ERR982849,0.0016979546,0.003591092,0.9947109
ERR2739066,0.0016623747,0.0036385255,0.9946991
ERR1548905,0.0016610014,0.00363523,0.9947037
ERR1897134,0.0035757974,0.9760191,0.02040511
ERR1226179,0.0016293044,0.0036559985,0.9947147
SRR5177485,0.0035741879,0.976033,0.020392869
ERR1844324,0.0035742049,0.976033,0.020392854
ERR1896888,0.008126989,0.2848352,0.70703787
SRR5181028,0.0035742207,0.9760326,0.020393118
SRR920666,0.0016085872,0.003662907,0.9947285
ERR1844408,0.003574181,0.976033,0.020392833
SRR951942,0.003720504,0.9747001,0.021579362
ERR1689762,0.0016411173,0.0036308598,0.994728
SRR7556715,0.0016335766,0.0036566223,0.99470985
SRR1207214,0.0035879032,0.97590876,0.020503443
ERR1382448,0.0016816695,0.0035964954,0.9947219
ERR2538274,0.0016587552,0.003651204,0.99469006
DRR047775,0.0016169503,0.0036574819,0.9947255
ERR576297,0.0016419537,0.0036392463,0.9947188
ERR1263221,0.0016888033,0.0035918534,0.99471927
SRR1016792,0.003585895,0.9759268,0.020487277
SRR6436935,0.0017028316,0.003581087,0.9947161
SRR980722,0.0016207463,0.0036595229,0.99471974
SRR8605793,0.008558959,0.029337382,0.96210366
ERR1103232,0.0035741914,0.976033,0.02039287
SRR3725770,0.001671798,0.0036086189,0.9947196
ERR1689436,0.0016801816,0.0035886217,0.9947312
ERR1111237,0.0016560159,0.003617454,0.9947265
SRR1461705,0.0016096962,0.0036621897,0.99472815
SRR3931553,0.0016101494,0.0036616242,0.99472827
SRR7902146,0.013567088,0.84763056,0.13880241
ERR520697,0.0016706998,0.0036087339,0.9947206
SRR6393960,0.0016103757,0.0036609657,0.9947286
SRR2010399,0.0016107246,0.0036623687,0.99472696
SRR5377228,0.0035741879,0.976033,0.020392869
ERR1450570,0.0016689623,0.0036123355,0.9947187
SRR6761111,0.0035776636,0.9760015,0.020420799
ERR1383413,0.0016949713,0.0035854836,0.9947195
ERR720237,0.0017244052,0.003551705,0.9947239
ERR2219321,0.002248004,0.005433697,0.9923183
ERR1905820,0.0019795238,0.0033142755,0.9947062
SRR6931784,0.0016141463,0.0036616374,0.9947242
SRR5687970,0.0016129845,0.0036617978,0.99472517
SRR1556839,0.0016240816,0.0036512802,0.9947246
ERR522667,0.0016224047,0.003658008,0.9947196
SRR618760,0.0035741879,0.976033,0.020392869
ERR1298452,0.0016188871,0.0036566516,0.99472445
SRR5179863,0.0035742074,0.97603273,0.020393014
SRR3581198,0.0016416692,0.0036326142,0.99472576
SRR831133,0.0035820901,0.9759615,0.020456415
SRR5914960,0.0035741879,0.976033,0.020392869
ERR1844434,0.0037119256,0.9760828,0.020205192
ERR501133,0.001610569,0.0036623918,0.9947271
DRR043820,0.0016129616,0.0036607508,0.99472624
ERR2200224,0.0016138945,0.0036615687,0.9947246
ERR308976,0.0017020727,0.003639131,0.99465877
SRR776267,0.004432352,0.1235141,0.8720535
ERR441429,0.0016155001,0.0036574686,0.9947271
ERR1462818,0.0016998831,0.0036315706,0.99466854
SRR1119063,0.0035741928,0.97603285,0.020392884
SRR1975452,0.003574191,0.97603285,0.020392884
ERR1214112,0.00357423,0.97603285,0.020392943
SRR1949262,0.0016341545,0.0036556316,0.9947102
SRR943533,0.004159103,0.9757028,0.020138107
ERR1467091,0.0016115647,0.0036621545,0.99472624
SRR3053512,0.0017154248,0.0035607128,0.9947239
DRR043755,0.001611898,0.0036597517,0.9947284
SRR6408635,0.0016091813,0.003662265,0.9947286
DRR030485,0.0016099706,0.003662133,0.9947279
ERR1385467,0.00164805,0.0036268274,0.99472505
ERR765940,0.001624197,0.0036536923,0.9947221
SRR7760816,0.003574191,0.97603285,0.020392884
