,root:Engineered:Wastewater,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Human,root:Host-associated:Insecta,root:Host-associated:Mammals,root:Host-associated:Plants,Unknown
SRR5155757,0.0008442419,0.0007257028,0.001330163,0.990695,0.0013987612,0.0037559955,0.0012501566,0.0
SRR3191062,0.0008277584,0.0006765305,0.0013599525,0.990894,0.0013510112,0.0036712657,0.0012194777,0.0
ERR1691236,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1844341,0.010847429,0.013192997,0.94377446,0.012655557,0.0031446805,6.757251e-05,0.01631725,0.0
ERR531892,0.0008249227,0.0006723903,0.001363138,0.99092966,0.0013483748,0.0036559068,0.0012056151,0.0
ERR719599,0.0008269234,0.0006846618,0.0013525694,0.9908607,0.0013494206,0.003698861,0.0012269134,0.0
SRR6444047,0.0008247314,0.00066940923,0.0013664135,0.99095035,0.0013499872,0.0036416207,0.0011974869,0.0
ERR1583392,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR5180479,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR2761340,0.0008180653,0.00068587495,0.0013514906,0.9908743,0.0013313501,0.003718619,0.0012203102,0.0
ERR2757323,0.00058108557,0.0039335913,0.008650424,0.00452707,0.0005809073,0.001846088,0.97988087,0.0
SRR5396129,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1960739,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR1226547,0.0005573433,0.0039713127,0.008243961,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1512182,0.0033858258,0.0066984245,0.00055583543,0.015018382,0.00065464544,0.96631837,0.007368472,0.0
ERR1512199,0.0033860856,0.006697125,0.0005558054,0.015016955,0.0006546739,0.9663184,0.0073709562,0.0
ERR1678197,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR6745420,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1897326,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR6511308,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR498819,0.0006860473,0.0011358085,0.0010856368,0.98836285,0.00096391013,0.00596901,0.0017968146,0.0
SRR632474,0.000932289,0.9879796,0.0030023314,0.0009215973,0.002806427,0.0018047165,0.0025529838,0.0
SRR976672,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1533626,0.0033912468,0.0066957995,0.00055689533,0.015011853,0.0006548845,0.966324,0.0073654116,0.0
SRR2145481,0.0008246745,0.000670035,0.0013658236,0.9909496,0.0013502883,0.0036420475,0.0011975499,0.0
SRR2005667,0.000844456,0.00069949013,0.001350173,0.9907191,0.0013733736,0.003743536,0.0012699071,0.0
SRR8610823,0.0011175573,0.0052717924,0.0033588111,0.00024405122,0.003680855,0.04781246,0.93797946,0.0005350113
ERR923770,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR5165732,0.0008255369,0.0006707487,0.001365647,0.99094594,0.0013523394,0.0036407448,0.0011990662,0.0
SRR5180734,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR7448720,0.00082455087,0.00066911033,0.0013668552,0.9909515,0.0013492111,0.003641967,0.00119683,0.0
ERR1582593,0.00093292916,0.9879751,0.0030025279,0.0009231606,0.002810492,0.00180409,0.0025516842,0.0
SRR5155845,0.0008243147,0.0006691412,0.0013665309,0.990953,0.0013492134,0.0036417653,0.0011960302,0.0
ERR1466943,0.00085088675,0.00068613864,0.0013852861,0.99076813,0.0013835634,0.0036667818,0.0012592078,0.0
SRR5467895,0.00087397074,0.00070689205,0.0013935897,0.9905823,0.0014290189,0.003718021,0.001296241,0.0
ERR1548987,0.23254773,0.011410147,0.13877761,0.0007464886,0.0048391223,0.006351143,0.01021263,0.5951151
SRR5082798,0.0039284453,0.0055195065,0.00051231816,0.013590309,0.00071637385,0.9650843,0.010648684,0.0
SRR8605726,0.0008650679,0.002553152,0.009268653,0.0029471458,0.0006580396,0.0038783585,0.97982955,0.0
SRR8356365,0.0008794242,0.00074379,0.0013461235,0.9904317,0.0014471214,0.0038368204,0.0013150518,0.0
SRR3201939,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
SRR5177450,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1226070,0.014486171,0.010904313,0.9308349,0.0095180785,0.004083424,5.688493e-05,0.030116148,0.0
ERR543221,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
SRR6931208,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR1823597,0.0008480574,0.0007132749,0.0013404577,0.9906445,0.0013797309,0.0037898335,0.0012841028,0.0
SRR1618250,0.00082509057,0.00066988665,0.0013658238,0.99094695,0.0013504669,0.0036426424,0.0011991542,0.0
SRR5570768,0.0009321717,0.9879799,0.0030020396,0.000921897,0.002806939,0.001804482,0.002552602,0.0
ERR538906,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
ERR2528820,0.003385973,0.0066983956,0.00055589416,0.015018208,0.00065461616,0.9663185,0.007368414,0.0
SRR995901,0.0008241063,0.0006691111,0.0013665301,0.9909529,0.0013487968,0.0036424464,0.0011960294,0.0
ERR1896931,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR5180779,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1428820,0.0005625025,0.0039485446,0.008290797,0.0045471005,0.00057647214,0.0018657546,0.98020875,0.0
SRR7269995,0.0033857976,0.006698456,0.0005558356,0.015018329,0.00065458694,0.96631867,0.0073683867,0.0
ERR923703,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1844698,0.010850113,0.013189348,0.9437762,0.01265325,0.0031450596,6.759886e-05,0.016318386,0.0
ERR441773,0.0008242853,0.00066917116,0.0013663828,0.99095184,0.0013487684,0.003643044,0.0011965355,0.0
ERR579732,0.0027595384,0.0068133427,0.00014400245,0.22026047,0.0010956796,0.76670635,0.0022206088,0.0
SRR3191059,0.0008291198,0.0006767343,0.0013611919,0.99090296,0.0013570628,0.0036587673,0.0012141828,0.0
SRR7584093,0.003416087,0.0066830744,0.0005612503,0.014981776,0.0006561612,0.96634597,0.0073556066,0.0
ERR561669,0.00085345964,0.0006975777,0.0013666108,0.9907233,0.0013992841,0.0036994342,0.001260333,0.0
DRR043824,0.0008241657,0.000669022,0.0013665895,0.990953,0.0013488859,0.0036422682,0.0011960294,0.0
ERR1220589,0.0009322889,0.9879795,0.003002361,0.0009216568,0.002806486,0.0018048355,0.0025529836,0.0
ERR2511279,0.0008392957,0.0006929967,0.0013552187,0.99082124,0.0013820427,0.0036781197,0.0012311096,0.0
SRR8609561,0.00064768083,0.0034170912,0.008582678,0.0039407667,0.0006021478,0.0023818,0.9804279,0.0
ERR2570261,0.84341913,0.0038432188,0.0930581,0.0065410286,0.015423616,0.034422204,0.0032926905,0.0
SRR5822938,0.0062276125,0.016883552,0.00090163946,0.008700192,0.00089371204,0.9575135,0.005073637,0.0038061142
SRR3094742,0.0008562698,0.0007264167,0.0013359627,0.9905652,0.0013961805,0.0038225406,0.001297491,0.0
ERR2271614,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR765708,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR2314502,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR5570739,0.000932289,0.9879796,0.0030023612,0.0009215973,0.002806427,0.0018047761,0.0025529838,0.0
SRR4029112,0.0009322294,0.9879795,0.0030023612,0.0009216271,0.0028064565,0.0018048356,0.0025530136,0.0
DRR060082,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1263329,0.0033859736,0.006698368,0.0005559237,0.015018153,0.00065470434,0.9663186,0.0073683574,0.0
SRR1770699,0.010861343,0.013174197,0.9437837,0.0126430895,0.0031464587,6.771219e-05,0.016323457,0.0
ERR2188005,0.01939408,0.07201397,0.026783064,0.049806144,0.7851174,0.0004176511,0.046467654,0.0
ERR695324,0.0034688488,0.006661422,0.0005718282,0.014922373,0.00065867783,0.9664034,0.007313469,0.0
ERR498844,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
SRR6746013,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR500218,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR1201956,0.8434177,0.0038432127,0.09305938,0.006540934,0.015423676,0.034422375,0.0032927976,0.0
SRR2549691,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR1792949,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR1785822,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
SRR1295413,0.0008241955,0.0006690221,0.0013666194,0.99095327,0.0013488267,0.0036421795,0.001195881,0.0
SRR2658294,0.0008233201,0.0006909472,0.0013460682,0.99082375,0.0013378989,0.0037388804,0.0012391242,0.0
SRR1145322,0.0008252892,0.0006753392,0.0013605107,0.9909134,0.0013485099,0.003665932,0.0012110063,0.0
SRR1246245,0.002912134,0.01357609,0.16117424,0.0037436187,0.0007221401,0.00058090687,0.7332309,0.08405995
SRR5527148,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR2086869,0.0008244332,0.00066899246,0.0013666195,0.9909525,0.0013490645,0.0036419127,0.0011965049,0.0
SRR6292364,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1725557,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1677374,0.0005573136,0.0039713127,0.008243872,0.00457767,0.0005748207,0.0018492705,0.9802257,0.0
SRR1617945,0.00082389946,0.00066943874,0.0013662052,0.9909513,0.0013482936,0.0036443819,0.001196536,0.0
SRR6235151,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR7901913,0.00055734324,0.003971342,0.008243871,0.004577729,0.0005748206,0.0018493298,0.98022556,0.0
ERR1551328,0.0009373681,0.0007670455,0.0014202754,0.99002874,0.0014681711,0.0038867162,0.0014917182,0.0
ERR1690094,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR5177272,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR2086947,0.0008241955,0.00066899235,0.0013666194,0.9909532,0.001348886,0.003642239,0.001195881,0.0
ERR2002332,0.0008241956,0.0006690816,0.0013665304,0.9909529,0.0013488565,0.0036424177,0.0011960594,0.0
SRR6287320,0.000932289,0.9879796,0.0030023612,0.0009215973,0.002806427,0.0018047761,0.0025529838,0.0
ERR719806,0.0008278702,0.0006751286,0.0013616936,0.9909108,0.0013540298,0.0036581943,0.0012122195,0.0
SRR2849384,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR5483768,0.00093228905,0.9879796,0.0030023318,0.00092165696,0.0028064868,0.0018047168,0.0025529843,0.0
SRR1747580,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR5801313,0.010847432,0.013192767,0.9437745,0.012655852,0.0031447397,6.757208e-05,0.016317166,0.0
DRR030593,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR1249597,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1594130,0.00097320846,0.98778045,0.0030933584,0.0009010406,0.002837599,0.0018659392,0.0025484213,0.0
SRR6038408,0.0008256266,0.00067030365,0.0013656182,0.9909419,0.0013511225,0.0036441337,0.0012012355,0.0
SRR5406971,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR883541,0.0008245256,0.0006697674,0.0013658822,0.99094903,0.0013493965,0.0036435607,0.0011978167,0.0
ERR2169013,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR920955,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
SRR1125654,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
ERR2836063,0.0040435875,0.0060004527,0.00060703687,0.013760197,0.00072234165,0.9660355,0.008830905,0.0
ERR1141809,0.0037588344,0.0063632326,0.00060698483,0.014429409,0.0006767879,0.9665676,0.007597213,0.0
SRR8605801,0.000898001,0.0024584385,0.009360847,0.002837913,0.00066575425,0.0041302894,0.9796487,0.0
ERR2739194,0.00082633283,0.0006776892,0.0013595965,0.9909199,0.0013551705,0.0036548697,0.0012064674,0.0
SRR8605351,0.0008719619,0.0025327373,0.0092882635,0.0029235585,0.0006597645,0.0039307326,0.97979295,0.0
DRR044054,0.0008273155,0.0006700923,0.0013668587,0.9909343,0.0013528682,0.003642927,0.0012056552,0.0
ERR2738871,0.0008395976,0.0006884611,0.0013608225,0.9908338,0.0013816155,0.0036665152,0.0012290829,0.0
SRR5801397,0.010847253,0.013193229,0.9437743,0.012655673,0.00314468,6.757102e-05,0.016317248,0.0
SRR6054661,0.0008279674,0.0006719921,0.0013666482,0.99093044,0.0013564301,0.003641821,0.0012046132,0.0
SRR6414328,0.0008246728,0.0006693505,0.0013662663,0.9909494,0.0013494538,0.0036428124,0.0011980524,0.0
SRR8610619,0.0009156433,0.0024110419,0.009409274,0.0027829444,0.0006696138,0.004266437,0.97954506,0.0
ERR1523681,0.0033858262,0.0066984543,0.0005558648,0.015018384,0.0006545868,0.9663185,0.007368385,0.0
SRR4414251,0.010847311,0.013193229,0.9437743,0.012655673,0.00314468,6.757102e-05,0.016317248,0.0
SRR2048153,0.0009322311,0.98797977,0.0030021581,0.000921867,0.0028068488,0.001804422,0.0025527205,0.0
SRR5915277,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR2059917,0.028224112,0.0068893116,0.0001706263,0.029897805,0.084770255,0.76173806,0.08830986,0.0
ERR1593446,0.010847312,0.013193172,0.9437744,0.012655703,0.0031446805,6.7571156e-05,0.016317163,0.0
DRR024038,0.0008371872,0.0006767357,0.0013749759,0.99086714,0.0013706988,0.003650167,0.0012230489,0.0
SRR1805197,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
SRR5155822,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR2249151,0.00083445065,0.0006786279,0.0013691668,0.9908879,0.0013736223,0.0036432699,0.0012128985,0.0
SRR5156152,0.0022854805,0.020896077,0.0003350675,0.02846986,0.0003800094,0.921124,0.005225718,0.021283805
SRR6848123,0.00093342684,0.9879729,0.0030033702,0.0009279765,0.0028178524,0.0017980252,0.0025463512,0.0
DRR075457,0.00093186076,0.9879808,0.0029995916,0.0009252789,0.0028114861,0.001801119,0.0025498776,0.0
SRR6411731,0.00082413765,0.0006694392,0.0013661467,0.9909512,0.0013486807,0.0036436124,0.0011968338,0.0
ERR579607,0.00082337484,0.00067229854,0.0013634593,0.99093676,0.0013462309,0.0036561599,0.0012018082,0.0
ERR1522428,0.003392046,0.0066958135,0.00055686716,0.015008188,0.0006550326,0.9663234,0.007368596,0.0
SRR5514562,0.00093223,0.98797965,0.0030022736,0.0009217468,0.0028065774,0.0018047474,0.0025528662,0.0
SRR8610591,0.0005575507,0.0039702975,0.008244516,0.004576505,0.00057490915,0.0018501006,0.98022616,0.0
ERR719875,0.0008360508,0.0006925105,0.0013505915,0.9908008,0.001366425,0.003710807,0.0012428175,0.0
ERR2003247,0.00082428445,0.0006690219,0.0013666487,0.990953,0.0013488857,0.0036422382,0.0011959699,0.0
ERR444718,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR1689280,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1759830,0.010849001,0.013191096,0.94377553,0.012653715,0.0031448838,6.758905e-05,0.01631815,0.0
SRR3933908,0.00082726317,0.0006718209,0.0013649991,0.99093056,0.0013538303,0.0036459286,0.0012056062,0.0
SRR6663523,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR2211195,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR640659,0.1414528,0.0008340439,0.80016416,0.047877908,0.0019411717,0.003995067,0.0037348578,0.0
SRR2010322,0.0008476391,0.0006891764,0.001403209,0.9907728,0.0013748485,0.0036634118,0.0012489336,0.0
SRR5165639,0.00086211925,0.00072122505,0.001348283,0.99058306,0.0014115561,0.0037828446,0.0012908916,0.0
SRR994846,0.000824225,0.0006690219,0.0013665893,0.990953,0.0013489155,0.0036422678,0.0011959699,0.0
SRR6444020,0.0008323395,0.0006992508,0.0013423844,0.9907778,0.0013584561,0.003742171,0.0012475586,0.0
SRR500431,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR6451792,0.000841887,0.00069073116,0.0013691358,0.9908394,0.0014024916,0.0036400387,0.0012163462,0.0
SRR5176132,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR444099,0.0008237531,0.0006701831,0.0013655552,0.9909476,0.0013475842,0.0036474806,0.0011977867,0.0
ERR442060,0.0008220749,0.00067530444,0.0013610055,0.99092644,0.0013432124,0.0036677164,0.001204284,0.0
SRR5801353,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
SRR527051,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1524011,0.0009322296,0.9879795,0.0030023917,0.00092159753,0.002806487,0.0018048361,0.0025529547,0.0
ERR579493,0.00082410657,0.00066908164,0.0013665305,0.9909529,0.0013487675,0.0036426557,0.0011960298,0.0
SRR3632949,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR532179,0.0008042964,0.0007082823,0.0013337999,0.99077207,0.0012949725,0.0038376828,0.001248926,0.0
SRR996911,0.0008241657,0.000669022,0.0013666191,0.99095327,0.0013488859,0.0036422089,0.0011959106,0.0
ERR1256610,0.003607094,0.009399275,0.00045259195,0.015980612,0.0005336466,0.9633265,0.006700282,0.0
DRR047963,0.0008247331,0.0006694106,0.0013660599,0.9909481,0.0013494552,0.0036435293,0.0011987071,0.0
SRR8609383,0.00059013534,0.0037512328,0.00837128,0.0043247566,0.0005850241,0.002035802,0.98034173,0.0
ERR1297830,0.00080577616,0.0007867276,0.0012702527,0.9902884,0.0012679943,0.00420115,0.0013797896,0.0
ERR1314656,0.000848879,0.0007214907,0.001335557,0.9906582,0.0013970527,0.0037726602,0.0012662183,0.0
SRR1161468,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR2003186,0.0008240772,0.0006692304,0.001366442,0.99095225,0.0013485601,0.0036432808,0.0011962679,0.0
DRR043842,0.0008241957,0.00066896284,0.0013665602,0.990953,0.0013489458,0.0036422696,0.0011960595,0.0
SRR640696,0.010847254,0.013193172,0.9437744,0.0126556745,0.0031446805,6.757097e-05,0.01631725,0.0
ERR1523598,0.0033857976,0.006698456,0.0005558356,0.015018329,0.00065458694,0.96631867,0.0073683867,0.0
ERR2168988,0.00071239466,0.3093004,5.3290558e-05,0.41074535,0.0030838544,0.08659627,0.0005512833,0.18895712
ERR1912956,0.0029518227,0.011486585,0.00044430167,0.021068923,0.0005052528,0.9570766,0.006466493,0.0
SRR5150257,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR2086812,0.0008241956,0.00066899246,0.0013665601,0.99095315,0.0013489457,0.0036421502,0.0011960594,0.0
SRR6411556,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
SRR919616,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR209387,0.00051128864,0.014983803,0.00021791458,0.8072332,0.00046819448,0.111911744,0.0028746128,0.061799288
ERR2495583,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR8605833,0.00062056043,0.0035668262,0.008485023,0.0041128765,0.0005942977,0.002216109,0.9804043,0.0
SRR7636331,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
ERR1582162,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR1980857,0.000932289,0.9879796,0.0030023612,0.0009215973,0.002806427,0.0018047761,0.0025529838,0.0
DRR068382,0.0008352558,0.00068554067,0.0013565257,0.9908326,0.0013644868,0.0036892295,0.0012363377,0.0
SRR7091531,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR499130,0.00082652713,0.00069151056,0.0013472247,0.9908411,0.0013508786,0.003713505,0.0012292003,0.0
ERR1594133,0.010847312,0.013193172,0.9437743,0.0126556745,0.0031447096,6.757129e-05,0.016317222,0.0
SRR5908698,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR882213,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR986247,0.0034499073,0.0066677607,0.00056803087,0.014940678,0.0006579006,0.966385,0.007330708,0.0
SRR1747606,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1960754,0.0008238701,0.0006696767,0.0013660572,0.9909504,0.0013479972,0.0036452748,0.0011967742,0.0
SRR6457411,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR1428780,0.0005574324,0.003971372,0.00824399,0.0045776395,0.0005748206,0.0018493298,0.9802255,0.0
ERR2985278,0.84341913,0.0038432188,0.0930581,0.0065410286,0.015423616,0.034422204,0.0032926905,0.0
ERR542811,0.010847982,0.013192354,0.9437748,0.012654972,0.0031447676,6.7577916e-05,0.01631754,0.0
ERR2806297,0.000824539,0.00067355076,0.0013623103,0.99092907,0.0013483788,0.0036572544,0.0012048761,0.0
ERR1256167,0.003395881,0.0067469,0.0005550409,0.015013392,0.000652922,0.9662851,0.007350793,0.0
SRR6328126,0.029277086,0.005963534,0.07810509,0.15753058,0.00067192316,0.00073453784,0.024667889,0.70304936
SRR5942108,0.00074355665,0.0010338955,0.0011345908,0.9890841,0.0011045249,0.0052893544,0.001609964,0.0
SRR6391096,0.0008242853,0.00066908204,0.0013665017,0.9909523,0.0013490358,0.0036423013,0.0011965355,0.0
ERR1522502,0.0035105164,0.08469447,0.00026272147,0.0077384156,0.002928149,0.8978824,0.002983352,0.0
SRR8605749,0.0005792771,0.0038213208,0.008329768,0.0044053234,0.0005817438,0.0019733224,0.9803092,0.0
ERR1226378,0.0005573136,0.0039713127,0.008243872,0.00457767,0.0005748207,0.0018492705,0.9802257,0.0
ERR1428398,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
SRR2922939,0.007911354,0.0017268956,0.35963383,0.01950118,0.003476262,0.00012767315,0.379229,0.2283938
SRR500453,0.0077025327,0.77157253,0.022239737,4.8132013e-05,0.025944399,0.0010938256,0.17139888,0.0
SRR5188886,0.000824196,0.00066911156,0.0013664716,0.99095243,0.0013488572,0.003642657,0.001196357,0.0
SRR2658202,0.00031775236,0.008212864,0.00043183565,0.94398844,0.00027257204,0.038510025,0.0056496263,0.0026168823
SRR3233400,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
ERR498987,0.0008241955,0.0006690221,0.0013666194,0.99095327,0.0013488267,0.003642239,0.001195881,0.0
SRR5179877,0.0009322295,0.9879797,0.0030023616,0.0009215974,0.0028064272,0.0018047168,0.0025529843,0.0
SRR882200,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
DRR018413,0.00083330355,0.0006732608,0.0013696903,0.9908948,0.0013599178,0.003646943,0.001222123,0.0
ERR883606,0.00082358706,0.00067313376,0.0013623377,0.99092716,0.0013453764,0.0036621494,0.0012061811,0.0
ERR1913254,0.00082528946,0.0006695229,0.0013673535,0.9909466,0.0013514026,0.003642068,0.001197745,0.0
SRR5874710,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
DRR047946,0.0008241955,0.00066896266,0.0013665897,0.99095327,0.0013488267,0.003642239,0.0011959404,0.0
ERR2854492,0.0033900943,0.0066795032,0.00055500196,0.014998077,0.0006551593,0.96631676,0.0074055116,0.0
SRR1952969,0.0009320317,0.9879803,0.003000728,0.0009237225,0.0028093779,0.0018026526,0.0025512264,0.0
SRR2897360,0.003386308,0.0066993297,0.0005559549,0.015016708,0.0006546772,0.966319,0.0073679425,0.0
ERR2211168,0.00055737305,0.0039713425,0.008243902,0.00457767,0.0005748207,0.001849211,0.9802257,0.0
ERR1522054,0.0033858267,0.006698426,0.00055583555,0.015018327,0.00065464556,0.9663186,0.007368415,0.0
SRR6444926,0.0008334801,0.00067637826,0.0013683212,0.9908928,0.0013669251,0.0036465793,0.0012154967,0.0
SRR1631435,0.00082419533,0.0006690219,0.001366619,0.99095315,0.0013488857,0.0036422678,0.0011959105,0.0
SRR8605550,0.0012209775,0.001797084,0.010143356,0.002076479,0.0007307162,0.0069323643,0.9770991,0.0
SRR6764690,0.00055740256,0.003971341,0.008244136,0.0045777275,0.0005748502,0.0018492698,0.98022527,0.0
DRR047559,0.0008242263,0.0006692012,0.0013663538,0.99095136,0.0013488581,0.0036430755,0.001196952,0.0
SRR882187,0.0009322295,0.9879797,0.0030023616,0.0009216272,0.0028064272,0.0018047168,0.0025529843,0.0
SRR6028269,0.00083664956,0.0006899945,0.0013562248,0.9908478,0.0013784741,0.00366694,0.0012239472,0.0
DRR029144,0.00083618367,0.00068804173,0.001354636,0.9908158,0.0013652409,0.003699004,0.0012410417,0.0
DRR018395,0.0008368747,0.00067573733,0.0013739002,0.9908712,0.0013648706,0.0036487738,0.0012285945,0.0
