,root:Engineered,root:Environmental,root:Host-associated
ERR833170,0.0035140477,0.0040314044,0.9924545
SRR640624,0.0047623613,0.97682196,0.018415675
ERR1522172,0.003010436,0.0051931483,0.9917964
SRR1617920,0.003927582,0.003407094,0.99266535
SRR5002190,0.0047631226,0.9768187,0.018418264
SRR3737394,0.004761091,0.97682774,0.018411173
DRR043869,0.0040595094,0.0032268919,0.99271363
SRR8610019,0.002236591,0.011586497,0.9861769
SRR632479,0.0047623515,0.9768222,0.018415568
ERR1298222,0.003837117,0.0035075827,0.9926553
ERR543474,0.0047629075,0.97681886,0.018418267
ERR883394,0.0041395565,0.0031429648,0.9927175
ERR248261,0.004373757,0.00296165,0.9926645
ERR2002032,0.004350815,0.00289446,0.99275476
DRR043843,0.0041513746,0.0031138503,0.9927348
ERR1306527,0.004762938,0.97682035,0.018416654
ERR866542,0.0035634742,0.003983181,0.9924534
SRR6444208,0.0037946212,0.0035782352,0.9926272
SRR1743129,0.0043670097,0.0028793202,0.9927537
ERR1384544,0.004099248,0.0031799357,0.9927208
ERR1297986,0.003554483,0.003959487,0.992486
SRR388051,0.0042912783,0.0029575953,0.9927511
SRR769720,0.0054712864,0.9749331,0.019595616
SRR4300302,0.004781229,0.97677124,0.01844746
SRR3624415,0.004762342,0.9768222,0.01841553
SRR1123576,0.004762366,0.97682196,0.018415594
ERR833563,0.0047623515,0.9768222,0.018415568
ERR1742284,0.0047623515,0.9768222,0.018415565
DRR068186,0.003997319,0.0033056762,0.99269694
ERR441991,0.0024290099,0.0070315762,0.99053943
ERR567213,0.0037371956,0.0036724077,0.9925904
ERR1135450,0.0042709317,0.0030084308,0.9927207
SRR8609491,0.0020931063,0.009256054,0.9886508
ERR1905759,0.004487666,0.002760063,0.9927523
ERR1297963,0.003976186,0.0033253054,0.9926985
ERR1924311,0.8148524,0.12654468,0.05860291
SRR5915897,0.0047473805,0.9768907,0.018362008
SRR1460669,0.0047642253,0.9768166,0.018419078
ERR2784814,0.0038346003,0.0035507896,0.9926146
SRR3624450,0.0047628703,0.97682005,0.018417064
ERR107018,0.0047293245,0.0025510835,0.99271965
ERR2854464,0.0032499,0.0045673554,0.9921827
SRR8610095,0.0023686353,0.012579612,0.98505175
ERR441492,0.004843387,0.0024554057,0.9927012
ERR1987720,0.004143643,0.0031392162,0.99271715
ERR1315616,0.0045166854,0.0027364427,0.9927469
SRR5155756,0.0044569606,0.0027952108,0.99274784
ERR1905671,0.0028812683,0.005431675,0.991687
SRR2145540,0.0038075456,0.0035583442,0.9926341
ERR2570248,0.8099198,0.12556107,0.06451909
ERR1359964,0.0041089533,0.0031699596,0.992721
ERR441508,0.0042742733,0.002974437,0.99275124
ERR1111208,0.004137299,0.0031504657,0.99271226
ERR924121,0.003146674,0.00474659,0.9921068
SRR1797661,0.018661845,0.84830654,0.13303168
SRR7270086,0.004548214,0.0027057542,0.99274606
ERR957011,0.002773036,0.005751571,0.99147546
ERR2271616,0.0047617243,0.9768248,0.018413441
SRR2098515,0.0047623515,0.9768222,0.018415568
ERR531464,0.0040948954,0.0031881025,0.992717
SRR943524,0.24083625,0.07711868,0.68204504
ERR1383579,0.0040110773,0.0032935967,0.99269533
ERR1135368,0.0038399738,0.0035862362,0.99257374
ERR1428813,0.00339298,0.0042742426,0.9923328
DRR016083,0.0109780915,0.05532192,0.93369997
SRR5983397,0.0043175737,0.0029339863,0.99274844
SRR5180315,0.0047913617,0.9767427,0.018465903
SRR4826553,0.0047625275,0.97682106,0.01841637
SRR6866688,0.0038654853,0.003638935,0.99249554
ERR441645,0.004499651,0.0027488493,0.9927515
SRR5868720,0.0040641027,0.0032125164,0.9927234
ERR589292,0.0047623515,0.9768222,0.018415568
SRR3094769,0.0038712998,0.0034665307,0.9926622
ERR675298,0.0042731254,0.0029843145,0.99274254
ERR1428866,0.003810778,0.0036990936,0.9924901
SRR1922925,0.004376611,0.0028689294,0.9927544
ERR525902,0.0040638195,0.0032134063,0.9927228
ERR1511869,0.004147618,0.0031272653,0.99272513
ERR2538374,0.0042532147,0.0029979462,0.9927489
SRR2097674,0.0047623515,0.9768222,0.018415568
SRR943931,0.0047623552,0.9768221,0.018415574
DRR047607,0.0047508385,0.0025294165,0.99271977
SRR2897413,0.0036728352,0.0038289584,0.9924982
DRR070609,0.005166471,0.9757652,0.019068241
SRR6408654,0.0045659416,0.002687876,0.9927462
SRR6932243,0.0046221,0.002640062,0.9927378
ERR561064,0.0044375886,0.0028112207,0.99275124
ERR531749,0.0039983094,0.0032959627,0.99270576
ERR2652063,0.002079097,0.009135042,0.98878586
SRR6931229,0.0038305062,0.0035304904,0.99263906
SRR8609401,0.004677335,0.002590987,0.99273163
SRR6265319,0.003983161,0.0033313232,0.99268556
SRR6931362,0.0034998846,0.004096547,0.9924036
ERR878278,0.0042130365,0.0030882228,0.9926987
ERR923459,0.003716147,0.0037203878,0.9925634
ERR1522414,0.0030495424,0.004982865,0.9919676
SRR6932176,0.0038360176,0.0035119962,0.992652
SRR6931581,0.0043874863,0.0028572974,0.99275523
SRR1583652,0.0040887985,0.0032394635,0.9926717
SRR3030535,0.00403185,0.0032682612,0.9926999
SRR995943,0.005035398,0.0023136328,0.9926509
SRR3938004,0.00403159,0.0032660165,0.99270236
ERR1226401,0.0021537398,0.008610104,0.9892362
SRR3361537,0.0048435284,0.0024556413,0.9927008
ERR2738938,0.004218491,0.0031068674,0.99267465
ERR2002320,0.004223223,0.0030328964,0.99274385
ERR444295,0.0042738877,0.003006756,0.9927194
SRR575262,0.004762342,0.9768222,0.018415539
DRR060295,0.0042265155,0.0030270326,0.9927464
DRR047821,0.004251694,0.0030046937,0.9927436
SRR3361521,0.0040439926,0.003253039,0.99270296
ERR1256017,0.0036007874,0.0038667005,0.99253255
SRR5974413,0.004762111,0.9768232,0.018414767
ERR1522391,0.004318642,0.0030310857,0.99265033
SRR823317,0.0044385633,0.002814832,0.99274665
SRR1023685,0.004380559,0.0028746016,0.9927449
ERR1521879,0.0023112118,0.0075838217,0.990105
ERR2570264,0.81178164,0.12578776,0.06243056
ERR308269,0.0035866864,0.003962966,0.99245036
ERR1905589,0.0046371412,0.0026248328,0.99273807
ERR1743351,0.004762792,0.9768208,0.018416382
SRR5915315,0.0047623767,0.97682184,0.018415706
SRR3068455,0.005003703,0.9761839,0.018812353
ERR2247321,0.0041389107,0.0031385676,0.9927226
ERR514685,0.004707322,0.0025718857,0.9927208
ERR1315691,0.004164922,0.0031075885,0.9927275
SRR8609991,0.0056149457,0.0019564163,0.9924286
SRR2831438,0.004762395,0.97682184,0.018415734
SRR6265429,0.004174023,0.0030868645,0.99273914
SRR6932336,0.0046294285,0.002631555,0.992739
SRR1461406,0.08895561,0.61489403,0.29615027
SRR6409179,0.004711458,0.002561601,0.9927269
ERR2495363,0.0043981355,0.0028476282,0.9927543
SRR1720521,0.0042728567,0.0032059709,0.9925211
SRR7221449,0.0047623515,0.9768222,0.018415568
ERR719354,0.0042008087,0.0030775743,0.9927216
ERR1809140,0.0041492893,0.0031310143,0.99271977
ERR1313976,0.0041158404,0.003165937,0.9927182
SRR5196372,0.0040953215,0.0031752181,0.9927295
ERR1689628,0.0044484683,0.002798831,0.9927527
SRR7269948,0.0042223274,0.0030743233,0.9927033
ERR2168990,0.0047623515,0.9768222,0.018415568
ERR1383059,0.0043012397,0.002962512,0.9927362
SRR1949296,0.0036885992,0.0037346852,0.99257666
SRR1647976,0.0047624568,0.9768215,0.01841607
SRR5155758,0.0042309226,0.0030266321,0.9927424
ERR1690616,0.0045569087,0.0026978394,0.9927452
ERR756528,0.0043214033,0.0029360037,0.99274254
ERR1523971,0.00476234,0.9768222,0.01841553
ERR2531872,0.004353451,0.0028949792,0.9927516
SRR1359858,0.0047623515,0.9768222,0.018415568
SRR2074959,0.0047632437,0.97681934,0.018417433
SRR8609423,0.0053483467,0.002108414,0.9925432
SRR5156118,0.0038965172,0.003495591,0.99260795
SRR3503183,0.004130971,0.0031336686,0.9927354
SRR769681,0.0047623515,0.9768222,0.018415568
SRR2057988,0.0047622574,0.97682244,0.018415252
SRR1633014,0.0043288367,0.0029167111,0.9927544
SRR3742122,0.0047623515,0.9768222,0.018415568
SRR4415358,0.004763087,0.97681934,0.018417561
SRR6038536,0.004431123,0.0028205414,0.9927483
SRR7448882,0.0033723249,0.0042799604,0.9923477
SRR8609362,0.005154303,0.0022317597,0.9926139
ERR1263243,0.0035817092,0.0039023068,0.992516
ERR1897393,0.004761544,0.9768257,0.018412812
SRR2098463,0.0047623515,0.9768222,0.018415568
SRR7902195,0.0031057305,0.005044082,0.9918502
SRR3095119,0.0041806907,0.0030765934,0.99274266
SRR6408690,0.0042737294,0.002977972,0.9927483
ERR487188,0.004293867,0.0029996254,0.9927065
ERR487652,0.0043210587,0.0029262323,0.9927528
SRR3191011,0.0041430206,0.0031350532,0.99272186
SRR2145554,0.0047059315,0.0025674002,0.9927267
SRR5467653,0.004448118,0.0027987002,0.9927532
SRR2097590,0.004803814,0.97670084,0.01849529
ERR1690140,0.0027357729,0.00591206,0.9913522
SRR8605336,0.0027487136,0.022477131,0.9747741
ERR1583122,0.0047623552,0.9768221,0.018415572
ERR3006003,0.0042713997,0.002978064,0.9927505
ERR982936,0.2419051,0.058358245,0.69973665
ERR675500,0.0041313875,0.0031542662,0.99271435
ERR1523268,0.002932565,0.0060345246,0.9910329
ERR309193,0.0035998507,0.0039971513,0.99240303
ERR1428739,0.004885437,0.002422964,0.9926916
SRR6746085,0.0047623515,0.9768222,0.018415568
SRR8609783,0.0021601275,0.010208776,0.98763114
SRR2922950,0.00317975,0.0049107154,0.99190956
SRR6457145,0.004762397,0.97682184,0.01841577
SRR5874729,0.0047623515,0.9768222,0.018415568
SRR3095129,0.0039050675,0.0034179257,0.992677
SRR4300265,0.0047773155,0.97678137,0.018441342
ERR139179,0.004200608,0.0030830218,0.9927164
SRR5823291,0.0035243721,0.0040113884,0.9924642
SRR6457534,0.0047680573,0.9768064,0.018425552
ERR1309613,0.004263679,0.003000913,0.9927354
SRR802832,0.0047624153,0.97682184,0.01841569
SRR8608451,0.0039216126,0.003536962,0.99254143
SRR8608706,0.0060840924,0.045129888,0.948786
SRR6056031,0.0047623888,0.97682196,0.018415613
ERR1135441,0.004262044,0.00303217,0.99270576
ERR1522021,0.002464562,0.00856631,0.9889691
SRR1426547,0.00433068,0.0029420883,0.9927273
SRR6932121,0.0037214204,0.0036802117,0.9925984
ERR1905774,0.004707474,0.0025649287,0.99272764
ERR2042904,0.0047628707,0.9768197,0.018417493
ERR883456,0.004024778,0.0032660125,0.99270916
SRR8484786,0.0040998138,0.0032089693,0.9926912
SRR7270378,0.0035958854,0.0038734307,0.99253064
SRR6365033,0.0037864924,0.0035903521,0.9926232
SRR6477288,0.004777756,0.97678053,0.018441686
ERR499144,0.0043539545,0.0028909887,0.992755
ERR1960740,0.005400171,0.002077364,0.9925224
SRR5396136,0.0047624614,0.97682196,0.018415632
ERR996128,0.004265899,0.0030141233,0.99272
DRR012974,0.01812194,0.15765887,0.8242192
SRR1923948,0.005077812,0.00228895,0.99263316
SRR596232,0.0047737192,0.97664195,0.01858429
ERR487787,0.0038503315,0.0035702204,0.9925795
ERR2495350,0.004236142,0.0030182467,0.9927456
SRR1631160,0.0047623515,0.9768222,0.018415561
ERR1314131,0.004129909,0.0031427606,0.9927273
SRR1949313,0.003839903,0.0035037217,0.9926563
SRR6408671,0.003669359,0.0038058157,0.9925248
SRR1824411,0.004762525,0.9768215,0.018415976
ERR986206,0.0040731234,0.0032201905,0.9927067
SRR1980776,0.004762462,0.9768216,0.018415969
ERR1594219,0.0047646505,0.9768073,0.018427985
ERR1593471,0.004762564,0.9768215,0.01841595
SRR4415407,0.004762386,0.97682184,0.018415697
SRR1123341,0.0049757627,0.9762765,0.018747706
SRR1460673,0.0047638738,0.9768176,0.018418401
SRR6746157,0.0049251504,0.97638357,0.018691406
SRR6679577,0.0047711227,0.9767626,0.018466316
ERR007121,0.00382166,0.0036403902,0.9925379
SRR5915074,0.0047623515,0.9768222,0.018415568
ERR2739305,0.004596795,0.0026664138,0.9927368
ERR1511999,0.0037588684,0.0036787675,0.99256235
SRR2098511,0.0047623515,0.9768222,0.018415568
SRR944473,0.026792724,0.44769433,0.52551293
SRR5396137,0.0047630025,0.9768212,0.018415844
ERR209087,0.004160988,0.0031137432,0.99272525
SRR6239924,0.0041416134,0.0031211046,0.99273723
SRR1426574,0.0043622474,0.0029027618,0.992735
ERR2022712,0.0041735223,0.0031111413,0.9927153
ERR1194524,0.0036698892,0.0037599236,0.9925702
ERR522379,0.0041386313,0.0031716377,0.99268967
ERR1960726,0.004469718,0.0027785976,0.9927517
SRR6932477,0.004410406,0.0028344828,0.9927551
SRR6408591,0.004567394,0.0026868563,0.9927457
DRR036074,0.00477013,0.97680014,0.018429775
ERR1226521,0.0021819368,0.008420471,0.9893975
ERR542779,0.00476462,0.9768137,0.01842175
SRR6054506,0.0040247245,0.003272736,0.9927025
DRR043243,0.0041691787,0.0030922235,0.99273854
DRR041947,0.0047260234,0.0025508602,0.99272317
ERR906515,0.0046563963,0.0026134667,0.9927301
SRR8605808,0.004208093,0.0030493005,0.99274266
ERR1689126,0.0041633854,0.0030976175,0.992739
SRR1614657,0.00476238,0.97682196,0.018415622
ERR833319,0.0047623515,0.9768222,0.018415568
SRR7286110,0.0047623515,0.9768222,0.018415568
ERR1743279,0.0047652647,0.976814,0.018420683
SRR6028261,0.0043587596,0.0028864783,0.99275476
SRR6028490,0.004167333,0.0030977672,0.9927349
SRR3034401,0.0044462224,0.0027996213,0.99275416
SRR1980775,0.00476314,0.97681856,0.018418403
SRR5178553,0.0049080965,0.9764156,0.018676275
ERR2043139,0.0047621895,0.9768225,0.018415283
ERR1624636,0.004365448,0.002883444,0.9927511
SRR6265448,0.0035459367,0.003960119,0.99249387
SRR7448753,0.003358733,0.0043046772,0.9923366
SRR5177320,0.0047623515,0.9768222,0.018415568
ERR1954411,0.0047623515,0.9768222,0.018415568
SRR2086833,0.0040420434,0.0032407185,0.99271727
ERR1594251,0.004771421,0.976765,0.018463574
ERR499580,0.0037378515,0.0036509456,0.9926112
ERR2287511,0.0037587509,0.0036445553,0.9925966
SRR996838,0.004444129,0.0028016076,0.9927543
SRR1980860,0.004769143,0.9768034,0.01842743
ERR1226522,0.0022081775,0.008336555,0.9894553
SRR921090,0.0041357195,0.0031277859,0.99273646
ERR532077,0.0041345605,0.0031307717,0.9927347
SRR500359,0.004821458,0.97666615,0.018512394
SRR6457120,0.0047640987,0.9768172,0.018418679
ERR1310977,0.0042729233,0.003010161,0.9927169
SRR7453452,0.0033378243,0.0043577882,0.9923044
ERR2002037,0.0038769639,0.0034527215,0.9926703
ERR499594,0.0036625604,0.0037669127,0.9925706
SRR6408837,0.0043453174,0.0028997858,0.9927549
SRR2297173,0.09314886,0.8000858,0.106765404
SRR2657221,0.0047652503,0.97681385,0.018420825
SRR5155984,0.004395213,0.0028931007,0.99271166
SRR4125131,0.0038220643,0.0035298325,0.9926481
SRR2027139,0.004762397,0.97682184,0.018415693
SRR8356289,0.004165867,0.0031218803,0.99271226
DRR060079,0.0047623515,0.9768222,0.018415568
ERR1523318,0.004299116,0.003053006,0.9926479
ERR1896858,0.016497878,0.11715087,0.86635125
ERR1725440,0.0026161352,0.006364418,0.9910194
SRR5525216,0.0040800674,0.0031961203,0.9927239
SRR7449070,0.003690444,0.0037529166,0.9925566
SRR5947897,0.0038246608,0.0035725895,0.99260277
ERR500392,0.004264869,0.0029846048,0.9927505
ERR1829015,0.005224796,0.97458524,0.020189974
ERR833482,0.0047623515,0.9768222,0.018415568
SRR3068451,0.006074012,0.9734982,0.02042776
SRR891571,0.005067149,0.976005,0.018927911
SRR2761229,0.004421369,0.0028346675,0.99274397
SRR1950759,0.0028428626,0.0055418545,0.99161524
ERR2013461,0.004898804,0.002417111,0.99268407
ERR757042,0.0044119596,0.0028457977,0.9927422
SRR5177226,0.0047623515,0.9768222,0.018415568
DRR075456,0.0047623445,0.9768222,0.018415539
SRR640675,0.0047700373,0.97680116,0.018428806
ERR443351,0.0041104443,0.0031573689,0.9927322
SRR6038183,0.0038825176,0.003480764,0.9926367
ERR1315172,0.0042217383,0.0030312694,0.992747
DRR030590,0.004650899,0.0026130413,0.9927361
ERR1897400,0.004763277,0.9768197,0.01841712
ERR2042044,0.0042534377,0.00300189,0.9927447
ERR2808654,0.8140704,0.12629747,0.059632145
ERR1582367,0.0047622235,0.9768225,0.018415302
ERR1255945,0.0036236665,0.0038281286,0.99254817
ERR2531920,0.004564129,0.002701449,0.99273443
ERR2739218,0.00414117,0.0031464892,0.9927124
SRR5181276,0.0047624,0.97682196,0.018415656
ERR1897036,0.0047626942,0.97682124,0.01841609
ERR1310882,0.004239887,0.0030154188,0.9927447
ERR1611399,0.003202453,0.004638681,0.9921589
SRR5699180,0.004010818,0.0032780499,0.9927112
ERR2211082,0.0041046967,0.003175125,0.99272025
SRR6394031,0.0045999563,0.0026590128,0.99274105
SRR3094815,0.004113763,0.003176338,0.9927099
ERR1689323,0.0045525534,0.0027006045,0.9927469
SRR6663520,0.0047623515,0.9768222,0.018415568
SRR1426091,0.0043403055,0.0029073008,0.99275243
ERR1905522,0.0041584293,0.0031016832,0.99273986
ERR1310026,0.004181612,0.0030851539,0.99273324
ERR1263876,0.0036859955,0.0037425386,0.99257153
ERR867175,0.0040615867,0.0032168303,0.9927216
SRR5155891,0.0041735237,0.0030966348,0.99272984
ERR1328374,0.0041247094,0.0031664507,0.9927088
ERR924216,0.0037526572,0.003637339,0.99261004
ERR1689607,0.004633505,0.0026313441,0.99273515
SRR8608249,0.004368621,0.0028774638,0.9927539
ERR1103276,0.0047623576,0.9768221,0.018415589
SRR951940,0.017830301,0.13531764,0.84685206
ERR1315649,0.0045017144,0.0027479494,0.9927503
SRR8608259,0.0055193794,0.0020087713,0.9924718
ERR1315265,0.0042987666,0.0029517899,0.99274945
SRR7901838,0.00476232,0.9768222,0.018415459
ERR501204,0.0044811433,0.002766221,0.9927527
ERR418268,0.0059664208,0.001781843,0.9922517
SRR4431461,0.0047620973,0.9768232,0.018414723
SRR4384465,0.0047623515,0.9768222,0.018415568
SRR6411764,0.0043526897,0.0028927787,0.9927545
SRR8609800,0.0026602815,0.0068991994,0.9904405
SRR4303119,0.0045991917,0.0026788847,0.99272186
SRR8609377,0.0039509633,0.003355439,0.99269354
SRR6477247,0.004762714,0.97682106,0.01841622
ERR2570177,0.81756103,0.12779506,0.054643914
ERR1690463,0.0044350196,0.002811626,0.9927533
SRR8608508,0.002125625,0.0092381295,0.9886362
SRR6746061,0.0047623515,0.9768222,0.018415568
SRR6028407,0.004217636,0.0030518079,0.99273056
SRR6038404,0.004124489,0.0031528878,0.9927226
ERR1583244,0.0047623515,0.9768222,0.018415568
ERR500720,0.0044533825,0.0027946562,0.99275196
ERR520830,0.004318678,0.0029285408,0.9927528
ERR1297711,0.004381984,0.0028809349,0.992737
SRR3581169,0.0040299995,0.0032794282,0.9926906
SRR5595785,0.004780748,0.9767721,0.018447023
ERR1701228,0.0046514804,0.0026124371,0.9927361
SRR6457372,0.0047646505,0.9768157,0.018419657
ERR1226608,0.0022955176,0.00797484,0.98972964
ERR1896984,0.0047622793,0.9768223,0.018415352
ERR1689986,0.0044582253,0.0027896522,0.9927522
SRR3884296,0.004762586,0.97682136,0.01841604
SRR2086891,0.0037416772,0.003645418,0.99261284
SRR8608484,0.0029846972,0.0056318315,0.99138343
ERR2570343,0.8073686,0.12545939,0.067171976
SRR5165839,0.004082709,0.0032845717,0.9926327
ERR209600,0.004048263,0.0032574341,0.99269426
SRR6028440,0.004082354,0.0032005198,0.99271715
ERR1109402,0.004001315,0.003330365,0.99266833
ERR1382982,0.004032624,0.0032818222,0.99268556
ERR1677159,0.01813475,0.09304558,0.88881963
SRR5740196,0.0047698235,0.9767667,0.018463535
ERR1689354,0.00464058,0.0026229883,0.99273646
ERR3005983,0.003950903,0.003368781,0.9926803
SRR2126830,0.0047623515,0.9768222,0.018415568
SRR5406953,0.00476236,0.9768221,0.01841558
ERR719642,0.0039456314,0.0033802614,0.99267405
ERR1677004,0.0038297353,0.003517922,0.9926523
ERR1109645,0.0045012766,0.0027474856,0.99275124
SRR5590543,0.0047623613,0.97682196,0.018415587
ERR522545,0.0041419943,0.0031321847,0.99272585
ERR3005960,0.0041119773,0.0031714258,0.9927166
SRR952107,0.0023029405,0.007950674,0.98974633
SRR951975,0.002569598,0.006995891,0.9904345
SRR2550680,0.004795321,0.9767297,0.018475069
SRR4779940,0.0047623515,0.9768222,0.018415568
ERR719254,0.004147303,0.0031396209,0.99271303
ERR1368485,0.004432173,0.0028644858,0.9927033
ERR500568,0.0041160067,0.0031667897,0.99271715
SRR5165927,0.0020255528,0.009240864,0.98873365
SRR6932551,0.0043108803,0.0029362808,0.9927529
SRR3878151,0.0047624395,0.9768198,0.018417785
ERR1523548,0.0021490033,0.008457831,0.98939323
ERR498497,0.0035682402,0.0039191847,0.9925126
ERR441452,0.004434803,0.002811049,0.99275416
SRR5196394,0.004615869,0.0026436169,0.9927406
DRR036084,0.004869812,0.97653174,0.018598363
ERR2560610,0.0043378663,0.0029135223,0.9927487
SRR640698,0.0047623515,0.9768222,0.018415568
SRR6412053,0.003036714,0.005110356,0.99185294
SRR3098338,0.0047669318,0.97680956,0.018423533
SRR656633,0.0047623655,0.97682184,0.01841569
SRR1617839,0.003963179,0.0037503284,0.99228644
ERR309212,0.0035032243,0.004048093,0.9924487
SRR5586650,0.0037820705,0.0036493093,0.99256855
ERR500926,0.0038620674,0.003473049,0.9926649
ERR1313350,0.004303403,0.0029559033,0.9927407
ERR1263808,0.003838342,0.0035331913,0.99262846
DRR014372,0.00410874,0.0031658558,0.9927254
ERR567247,0.0037981076,0.0036012148,0.9926006
SRR8609486,0.0044503566,0.002795974,0.9927537
DRR024055,0.004644403,0.0026192195,0.99273634
ERR1522899,0.0030227813,0.0061240904,0.99085313
SRR5687973,0.004054889,0.003239988,0.99270505
ERR1582717,0.0047623534,0.9768222,0.018415555
ERR498698,0.0043465323,0.0029004016,0.99275315
SRR6975941,0.0047623515,0.9768222,0.018415568
ERR441443,0.004566439,0.0026876233,0.99274594
ERR1989800,0.0040116217,0.0033211713,0.99266726
SRR3922928,0.0048922775,0.9759538,0.019153897
ERR719243,0.0041380003,0.003153851,0.99270815
ERR532158,0.004102104,0.003185374,0.9927125
SRR6451777,0.00404128,0.0032576849,0.99270105
SRR500421,0.0047627045,0.97682106,0.018416299
ERR1594182,0.004795351,0.976599,0.018605685
ERR1111264,0.004114289,0.0031682092,0.9927175
ERR1135695,0.0043185055,0.0030193746,0.9926621
ERR499591,0.0043120626,0.0029341322,0.9927538
ERR1548738,0.0024452088,0.0069863424,0.99056846
SRR1649670,0.0047623515,0.9768222,0.018415568
SRR995547,0.0048695053,0.0024351415,0.99269533
SRR920936,0.00473803,0.0025395988,0.99272233
SRR6457327,0.0047623515,0.9768222,0.018415568
ERR1297713,0.004189122,0.0030762283,0.9927347
ERR719304,0.0041782977,0.0031016055,0.9927201
SRR8608351,0.004199524,0.0030568289,0.9927436
ERR1512081,0.0038714218,0.0035179055,0.99261063
ERR579751,0.0039639473,0.003345233,0.99269086
SRR7448566,0.004175505,0.0031243102,0.99270016
SRR1503372,0.004761314,0.9768265,0.018412273
SRR3214693,0.0041902275,0.0030669284,0.9927429
SRR5176199,0.0049697943,0.9762705,0.018759722
ERR441018,0.004871505,0.002433687,0.99269485
SRR5942093,0.00389138,0.003443254,0.99266535
SRR1460631,0.0047625257,0.9768216,0.018415894
DRR047533,0.00428139,0.002968408,0.99275017
SRR6078496,0.0047624605,0.9768217,0.01841581
ERR1384767,0.0041087572,0.0031746135,0.9927166
ERR1298451,0.004074685,0.0031997715,0.9927255
ERR1691523,0.004403107,0.0028462238,0.99275064
ERR2108225,0.7957987,0.12687801,0.07732331
SRR505202,0.0040139155,0.0033099034,0.9926762
ERR1690210,0.004283476,0.002965028,0.9927515
SRR7584699,0.0041975426,0.0030732553,0.9927291
SRR994421,0.004955074,0.0023738374,0.99267113
SRR6292363,0.0047623515,0.9768222,0.018415568
ERR1513274,0.0039800294,0.0033209636,0.99269897
DRR016080,0.0047623515,0.9768222,0.018415568
ERR1384042,0.0040684044,0.0032160974,0.99271554
SRR2976490,0.0026103966,0.0063032135,0.9910864
ERR1594217,0.0047666715,0.976794,0.018439293
SRR1570804,0.0047658095,0.97681206,0.018422052
SRR3201918,0.003165389,0.0048016063,0.99203295
SRR995500,0.0048765983,0.0024297244,0.99269366
SRR3290419,0.0047754897,0.97678566,0.018438801
SRR2086728,0.0045211,0.0027288338,0.99275005
ERR1256014,0.0038977645,0.003424537,0.9926777
ERR579435,0.0043058516,0.0029406485,0.99275345
ERR1310024,0.0041729035,0.0030971623,0.99272996
SRR2086922,0.0045358604,0.0027152256,0.9927489
ERR1383292,0.0041584284,0.0031188407,0.9927227
ERR866487,0.0041822917,0.0031214894,0.9926963
ERR2442774,0.004302717,0.0029445149,0.9927528
ERR2495680,0.004125385,0.0031418086,0.9927328
ERR380987,0.0027459513,0.0060286415,0.9912254
ERR1331821,0.004146769,0.0031358374,0.9927174
ERR1382476,0.0040354417,0.0032567317,0.9927078
SRR7449371,0.0039277333,0.0033862535,0.99268603
SRR5181263,0.0047782245,0.9767776,0.018444154
SRR2087925,0.0047623515,0.9768222,0.018415568
SRR7637188,0.004792256,0.9767386,0.018469121
SRR5178130,0.004225294,0.0030268666,0.99274784
ERR2784714,0.0041355756,0.0031387564,0.9927256
SRR7449475,0.0034207923,0.004188569,0.9923907
SRR5915816,0.004762558,0.9768207,0.018416738
ERR498775,0.004016498,0.003388371,0.99259514
SRR6411959,0.0044591324,0.002787439,0.99275345
ERR501241,0.004439453,0.002806119,0.9927544
SRR1949291,0.0042539258,0.0030352739,0.9927108
SRR3416753,0.004762653,0.9768212,0.01841616
SRR7453664,0.004175626,0.0031218422,0.9927025
SRR919906,0.0046545467,0.002609794,0.9927356
ERR539026,0.0047623515,0.9768222,0.018415568
ERR501352,0.0037823226,0.0035862243,0.99263144
SRR5467552,0.0038489362,0.0034917155,0.9926594
ERR2043470,0.0047624805,0.9768216,0.018415805
SRR6745909,0.0047623515,0.9768222,0.018415568
SRR976726,0.0047653792,0.9768133,0.018421255
SRR6056141,0.0047624563,0.97682184,0.018415734
SRR8610725,0.002118506,0.008785796,0.98909575
SRR7663430,0.004762571,0.9768215,0.018415967
SRR6411537,0.004500664,0.0027478612,0.9927515
SRR1145344,0.0042339587,0.0030285039,0.9927375
SRR5177261,0.0047623515,0.9768222,0.018415568
SRR2056956,0.004930121,0.97566706,0.019402817
SRR6757631,0.00492629,0.0023921877,0.99268156
ERR1255962,0.003620633,0.0038328676,0.9925465
ERR1226466,0.0022879085,0.007921121,0.989791
SRR803017,0.0047638505,0.97681797,0.018418234
SRR6054450,0.004339619,0.002909555,0.99275076
SRR3633002,0.004762633,0.97682124,0.018416066
SRR5177308,0.0047623515,0.9768222,0.018415568
ERR2511401,0.0039088186,0.0034394194,0.99265176
ERR441384,0.00462254,0.0026776434,0.9926998
SRR5868648,0.0041016703,0.0031676032,0.9927307
SRR995075,0.004886175,0.0024224205,0.99269146
DRR043970,0.004125592,0.0031464845,0.992728
SRR5566452,0.0038125876,0.0035427704,0.99264467
SRR8610229,0.0024863302,0.016099678,0.981414
ERR1313558,0.003888663,0.0034454043,0.99266595
ERR1512045,0.0038501173,0.0035120517,0.9926379
SRR5617450,0.004762789,0.9768192,0.018418046
ERR1109447,0.004443321,0.0028024474,0.99275416
SRR5915613,0.004762349,0.9768222,0.018415561
ERR1310132,0.004702803,0.0025736324,0.9927235
